symbol,timestamp,expiration,expiration_date,strike,contractType,bid,ask,last,open_interest,volume,delta,gamma,theta,vega,rho,implied_volatility
AMD,2025-08-08 12:19:38.417065,20250822,2025-08-22,182.5,PUT,12.9,13.05,12.67,80,25,-0.752,0.021,-0.165,0.107,-0.048,43.716
AMD,2025-08-08 12:19:38.417065,20250822,2025-08-22,185.0,PUT,14.95,15.1,14.73,152,29,-0.795,0.018,-0.149,0.096,-0.048,44.146
AMD,2025-08-08 12:19:38.417065,20250822,2025-08-22,187.5,PUT,17.1,17.35,14.65,49,10,-0.831,0.016,-0.132,0.085,-0.048,44.729
AMD,2025-08-08 12:19:38.417065,20250822,2025-08-22,190.0,PUT,19.35,19.65,18.75,96,42,-0.859,0.013,-0.118,0.074,-0.047,45.491
AMD,2025-08-08 12:19:38.417065,20250822,2025-08-22,192.5,PUT,21.3,22.0,19.05,5,0,-0.882,0.011,-0.104,0.065,-0.044,46.173
AMD,2025-08-08 12:19:38.417065,20250822,2025-08-22,195.0,PUT,23.75,24.3,21.15,34,1,-0.9,0.008,-0.093,0.057,-0.041,46.939
AMD,2025-08-08 12:19:38.417065,20250822,2025-08-22,197.5,PUT,26.2,26.65,24.75,38,4,-0.911,0.006,-0.085,0.051,-0.037,47.917
AMD,2025-08-08 12:19:38.417065,20250822,2025-08-22,200.0,PUT,28.7,29.0,26.5,47,6,-0.92,0.004,-0.079,0.047,-0.033,48.777
AMD,2025-08-08 12:19:38.417065,20250822,2025-08-22,205.0,PUT,33.65,33.95,33.75,6,1,-0.926,0.001,-0.034,0.042,-0.022,50.554
AMD,2025-08-08 12:19:38.417065,20250822,2025-08-22,210.0,PUT,38.35,39.0,36.45,0,4,-1.0,0.0,0.0,0.0,0.0,52.742
AMD,2025-08-08 12:19:38.417065,20250822,2025-08-22,215.0,PUT,42.7,44.5,41.4,0,0,-1.0,0.0,0.0,0.0,0.0,54.484
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,144.0,CALL,28.15,28.7,29.4,32,4,0.936,0.006,-0.062,0.052,0.077,49.474
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,145.0,CALL,26.95,27.55,28.15,341,2,0.93,0.007,-0.065,0.055,0.077,49.033
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,146.0,CALL,26.2,26.9,28.5,81,0,0.925,0.007,-0.069,0.059,0.077,48.416
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,147.0,CALL,25.3,25.8,25.73,99,14,0.917,0.008,-0.073,0.063,0.077,48.123
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,148.0,CALL,24.45,25.0,25.36,95,1,0.909,0.008,-0.078,0.068,0.076,47.791
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,149.0,CALL,23.55,23.85,25.0,71,1,0.902,0.009,-0.082,0.072,0.076,47.281
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,150.0,CALL,22.6,22.9,23.18,1508,39,0.893,0.01,-0.086,0.076,0.076,46.812
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,152.5,CALL,20.35,20.75,22.27,134,5,0.867,0.011,-0.098,0.089,0.075,46.035
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,155.0,CALL,18.15,18.6,18.75,385,78,0.836,0.013,-0.111,0.102,0.073,45.326
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,157.5,CALL,16.15,16.6,16.85,1687,973,0.801,0.015,-0.124,0.116,0.07,44.653
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,160.0,CALL,14.45,14.65,14.63,1262,109,0.759,0.017,-0.137,0.129,0.067,44.143
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,162.5,CALL,12.6,12.8,13.0,1275,76,0.714,0.019,-0.147,0.141,0.064,43.535
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,165.0,CALL,11.0,11.1,11.08,1111,253,0.663,0.02,-0.157,0.151,0.06,43.203
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,167.5,CALL,9.45,9.6,9.75,462,42,0.609,0.022,-0.165,0.159,0.055,43.145
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,170.0,CALL,8.1,8.2,8.1,2013,1087,0.554,0.022,-0.168,0.163,0.051,42.689
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,172.5,CALL,6.85,6.95,7.0,845,1712,0.5,0.021,-0.179,0.165,0.046,45.161
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,175.0,CALL,5.75,5.9,5.9,2653,1647,0.447,0.021,-0.176,0.163,0.041,45.006
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,177.5,CALL,4.85,4.95,5.0,1311,839,0.395,0.021,-0.172,0.159,0.037,44.989
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,180.0,CALL,4.05,4.15,4.15,8238,2091,0.347,0.02,-0.165,0.153,0.032,45.163
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,182.5,CALL,3.35,3.45,3.6,526,475,0.302,0.019,-0.156,0.144,0.028,45.272
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,185.0,CALL,2.79,2.84,2.85,1879,770,0.262,0.017,-0.146,0.135,0.024,45.594
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,187.5,CALL,2.31,2.37,2.49,206,99,0.226,0.016,-0.136,0.124,0.021,45.95
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,190.0,CALL,1.92,1.97,1.96,1448,899,0.194,0.014,-0.125,0.114,0.018,46.39
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,192.5,CALL,1.59,1.64,1.69,510,56,0.166,0.013,-0.114,0.103,0.016,46.85
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,195.0,CALL,1.33,1.37,1.42,678,73,0.143,0.012,-0.104,0.093,0.013,47.429
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,197.5,CALL,1.11,1.15,1.15,1007,122,0.122,0.01,-0.094,0.084,0.011,47.966
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,200.0,CALL,0.93,0.97,0.96,5884,988,0.104,0.009,-0.085,0.075,0.01,48.537
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,205.0,CALL,0.67,0.7,0.7,968,358,0.077,0.007,-0.07,0.06,0.007,49.975
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,210.0,CALL,0.49,0.51,0.5,793,102,0.058,0.005,-0.057,0.048,0.005,51.531
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,215.0,CALL,0.36,0.39,0.39,757,36,0.044,0.004,-0.047,0.038,0.004,53.019
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,144.0,PUT,0.59,0.62,0.53,188,11,-0.064,0.006,-0.059,0.052,-0.007,49.474
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,145.0,PUT,0.64,0.68,0.65,1106,79,-0.07,0.007,-0.063,0.055,-0.007,49.033
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,146.0,PUT,0.71,0.74,0.72,120,16,-0.076,0.007,-0.066,0.059,-0.008,48.416
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,147.0,PUT,0.78,0.81,0.66,281,41,-0.083,0.008,-0.071,0.063,-0.009,48.123
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,148.0,PUT,0.86,0.89,0.88,479,20,-0.091,0.008,-0.075,0.068,-0.01,47.791
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,149.0,PUT,0.95,0.99,0.89,279,19,-0.099,0.009,-0.079,0.072,-0.01,47.281
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,150.0,PUT,1.05,1.08,1.06,2223,284,-0.107,0.01,-0.083,0.076,-0.011,46.812
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,152.5,PUT,1.33,1.38,1.23,488,153,-0.133,0.011,-0.096,0.089,-0.014,46.035
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,155.0,PUT,1.7,1.75,1.67,1599,821,-0.164,0.013,-0.109,0.102,-0.017,45.326
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,157.5,PUT,2.16,2.21,2.01,1973,84,-0.2,0.015,-0.122,0.116,-0.021,44.653
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,160.0,PUT,2.73,2.78,2.64,2209,1446,-0.241,0.017,-0.134,0.129,-0.025,44.143
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,162.5,PUT,3.4,3.5,3.15,543,157,-0.287,0.019,-0.145,0.141,-0.03,43.535
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,165.0,PUT,4.25,4.3,4.25,1366,519,-0.337,0.02,-0.154,0.151,-0.035,43.203
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,167.5,PUT,5.2,5.3,5.2,1211,894,-0.391,0.022,-0.162,0.159,-0.041,43.145
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,170.0,PUT,6.3,6.4,6.1,1978,555,-0.447,0.022,-0.165,0.163,-0.046,42.689
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,172.5,PUT,7.55,7.7,7.35,905,281,-0.501,0.021,-0.176,0.165,-0.052,45.161
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,175.0,PUT,8.95,9.1,8.7,1221,276,-0.554,0.021,-0.174,0.163,-0.057,45.006
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,177.5,PUT,10.55,10.65,10.06,1351,293,-0.605,0.021,-0.169,0.159,-0.062,44.989
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,180.0,PUT,12.25,12.35,11.13,1045,41,-0.652,0.02,-0.162,0.153,-0.065,45.163
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,182.5,PUT,14.05,14.2,13.94,70,0,-0.697,0.019,-0.153,0.144,-0.069,45.272
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,185.0,PUT,15.9,16.15,15.5,89,30,-0.737,0.017,-0.144,0.134,-0.071,45.594
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,187.5,PUT,17.95,18.2,17.3,48,0,-0.773,0.015,-0.133,0.124,-0.072,45.95
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,190.0,PUT,20.1,20.5,18.25,33,35,-0.803,0.014,-0.123,0.114,-0.072,46.39
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,192.5,PUT,22.2,22.55,21.35,22,1,-0.83,0.012,-0.113,0.103,-0.072,46.85
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,195.0,PUT,24.5,24.85,23.4,85,61,-0.852,0.011,-0.103,0.094,-0.07,47.429
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,197.5,PUT,26.7,27.35,23.8,0,1,-0.871,0.009,-0.094,0.085,-0.068,47.966
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,200.0,PUT,28.95,29.6,25.0,123,50,-0.886,0.008,-0.086,0.077,-0.064,48.537
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,205.0,PUT,33.65,34.25,32.51,30,26,-0.906,0.005,-0.075,0.065,-0.056,49.975
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,210.0,PUT,38.35,39.45,34.5,2,0,-0.916,0.002,-0.068,0.057,-0.045,51.531
AMD,2025-08-08 12:19:38.417065,20250829,2025-08-29,215.0,PUT,43.25,44.35,37.7,0,0,-0.919,0.0,-0.008,0.053,-0.033,53.019
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,187.5,CALL,34.15,36.4,0.0,0,0,1.0,0.0,-0.0,0.0,0.0,243.623
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,190.0,CALL,32.25,33.85,32.7,381,10,1.0,0.0,-0.0,0.0,0.0,226.257
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,192.5,CALL,29.6,31.4,29.85,11,0,1.0,0.0,-0.0,0.0,0.0,209.027
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,195.0,CALL,27.2,28.05,27.45,148,24,1.0,0.0,-0.0,0.0,0.0,191.927
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,197.5,CALL,24.2,26.35,25.51,60,14,1.0,0.0,-0.0,0.0,0.0,174.932
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,200.0,CALL,22.25,23.05,22.62,1422,185,1.0,0.0,-0.0,0.0,0.0,158.035
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,202.5,CALL,19.55,20.45,20.11,603,486,1.0,0.0,-0.0,0.0,0.0,141.209
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,205.0,CALL,17.4,17.9,17.6,460,138,1.0,0.0,-0.0,0.0,0.0,124.432
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,207.5,CALL,14.9,15.4,14.86,1377,718,1.0,0.0,-0.0,0.0,0.0,107.68
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,210.0,CALL,12.4,13.0,12.51,1969,487,1.0,0.0,-0.0,0.0,0.0,102.807
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,212.5,CALL,9.9,10.45,9.95,6237,1062,1.0,0.0,-0.0,0.0,0.0,84.251
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,215.0,CALL,7.4,7.65,7.54,8557,1304,1.0,0.0,-0.0,0.0,0.0,65.353
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,217.5,CALL,4.95,5.15,4.97,12351,1184,0.954,0.002,-0.002,0.005,0.0,49.551
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,220.0,CALL,2.5,2.62,2.58,14731,6592,0.94,0.053,-0.028,0.006,0.001,30.104
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,222.5,CALL,0.48,0.51,0.46,12693,24800,0.519,0.346,-0.432,0.021,0.001,21.863
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,225.0,CALL,0.04,0.05,0.04,25307,47372,0.065,0.079,-0.045,0.007,0.0,30.413
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,227.5,CALL,0.02,0.03,0.02,18268,12749,0.026,0.024,-0.025,0.003,0.0,47.642
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,230.0,CALL,0.01,0.02,0.01,24312,7611,0.013,0.01,-0.015,0.002,0.0,62.47
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,232.5,CALL,0.01,0.02,0.01,10226,3755,0.011,0.007,-0.015,0.001,0.0,79.87
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,235.0,CALL,0.0,0.01,0.01,18744,1612,0.004,0.002,-0.005,0.001,0.0,85.32
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,237.5,CALL,0.0,0.01,0.01,2991,126,0.003,0.002,-0.005,0.001,0.0,100.047
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,240.0,CALL,0.0,0.01,0.01,21050,40,0.003,0.001,-0.005,0.0,0.0,114.414
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,242.5,CALL,0.0,0.01,0.01,3854,81,0.003,0.001,-0.005,0.0,0.0,128.46
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,245.0,CALL,0.0,0.01,0.01,8548,30,0.002,0.001,-0.005,0.0,0.0,142.221
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,247.5,CALL,0.0,0.01,0.01,5636,7,0.002,0.001,-0.005,0.0,0.0,155.717
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,250.0,CALL,0.0,0.01,0.01,17315,60,0.002,0.001,-0.005,0.0,0.0,168.968
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,252.5,CALL,0.0,0.01,0.01,2967,61,0.002,0.001,-0.005,0.0,0.0,181.992
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,255.0,CALL,0.0,0.01,0.01,4562,8,0.002,0.001,-0.005,0.0,0.0,194.801
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,257.5,CALL,0.0,0.01,0.01,2740,1,0.002,0.0,-0.005,0.0,0.0,207.405
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,260.0,CALL,0.0,0.01,0.01,5342,7,0.002,0.0,-0.005,0.0,0.0,219.822
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,187.5,PUT,0.0,0.01,0.01,115,4,-0.001,0.0,-0.005,0.0,0.0,243.623
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,190.0,PUT,0.0,0.01,0.03,3965,1256,-0.001,0.0,-0.005,0.0,0.0,226.257
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,192.5,PUT,0.0,0.01,0.01,635,0,-0.002,0.0,-0.005,0.0,0.0,209.027
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,195.0,PUT,0.0,0.01,0.03,4009,38,-0.002,0.001,-0.005,0.0,0.0,191.927
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,197.5,PUT,0.0,0.01,0.01,3424,136,-0.002,0.001,-0.005,0.0,0.0,174.932
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,200.0,PUT,0.0,0.01,0.01,7649,435,-0.002,0.001,-0.005,0.0,0.0,158.035
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,202.5,PUT,0.0,0.01,0.01,2386,197,-0.002,0.001,-0.005,0.0,0.0,141.209
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,205.0,PUT,0.0,0.01,0.01,7407,881,-0.003,0.001,-0.005,0.0,0.0,124.432
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,207.5,PUT,0.0,0.01,0.01,9419,693,-0.003,0.002,-0.005,0.0,0.0,107.68
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,210.0,PUT,0.01,0.02,0.01,12261,2150,-0.008,0.004,-0.015,0.001,0.0,102.807
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,212.5,PUT,0.01,0.02,0.02,6804,1205,-0.01,0.006,-0.015,0.001,0.0,84.251
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,215.0,PUT,0.01,0.02,0.01,10725,1963,-0.013,0.009,-0.015,0.002,0.0,65.353
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,217.5,PUT,0.02,0.03,0.03,6369,2998,-0.025,0.022,-0.025,0.003,0.0,49.551
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,220.0,PUT,0.03,0.04,0.04,7823,15097,-0.053,0.068,-0.035,0.006,0.0,30.104
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,222.5,PUT,0.43,0.44,0.46,4192,15552,-0.482,0.346,-0.435,0.021,-0.001,21.863
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,225.0,PUT,2.44,2.63,2.46,4630,5620,-0.935,0.079,-0.048,0.007,-0.001,30.413
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,227.5,PUT,4.9,5.1,5.0,531,168,-0.974,0.024,-0.028,0.003,-0.001,47.642
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,230.0,PUT,7.35,7.65,7.02,608,54,-0.987,0.01,-0.019,0.002,-0.001,62.47
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,232.5,PUT,9.7,10.5,9.75,49,21,-0.989,0.007,-0.019,0.001,-0.001,79.87
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,235.0,PUT,12.2,13.15,12.62,46,7,-0.996,0.002,-0.008,0.001,-0.001,85.32
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,237.5,PUT,14.7,15.65,16.2,501,0,-0.997,0.002,-0.008,0.001,-0.001,100.047
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,240.0,PUT,17.25,17.65,17.65,10,5,-0.997,0.001,-0.008,0.0,-0.001,114.414
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,242.5,PUT,19.5,20.65,21.16,10,0,-0.997,0.001,-0.008,0.0,-0.001,128.46
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,245.0,PUT,21.95,23.15,23.55,8,0,-0.998,0.001,-0.008,0.0,-0.001,142.221
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,247.5,PUT,24.55,25.65,26.1,7,0,-0.998,0.001,-0.008,0.0,-0.001,155.717
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,250.0,PUT,27.0,28.1,28.65,6,0,-0.998,0.001,-0.008,0.0,-0.001,168.968
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,252.5,PUT,29.35,30.65,40.65,0,0,-0.998,0.001,-0.008,0.0,-0.001,181.992
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,255.0,PUT,32.15,33.15,41.75,0,0,-0.998,0.001,-0.008,0.0,-0.001,194.801
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,257.5,PUT,34.35,35.65,43.28,0,0,-0.998,0.0,-0.008,0.0,-0.001,207.405
AMZN,2025-08-08 12:19:39.438881,20250808,2025-08-08,260.0,PUT,37.05,38.1,46.02,0,0,-0.998,0.0,-0.008,0.0,-0.001,219.822
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,187.5,CALL,34.3,36.15,35.83,0,1,1.0,0.0,0.0,0.0,0.0,51.677
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,190.0,CALL,32.55,32.95,32.95,5471,29,1.0,0.0,0.0,0.0,0.0,48.067
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,192.5,CALL,30.05,30.85,0.0,0,0,1.0,0.0,0.0,0.0,0.0,45.72
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,195.0,CALL,27.6,27.85,28.0,2173,25,1.0,0.0,0.0,0.0,0.0,43.083
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,197.5,CALL,25.1,25.4,25.5,19,23,1.0,0.0,0.0,0.0,0.0,40.305
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,200.0,CALL,22.7,22.9,22.75,15102,157,1.0,0.0,0.0,0.0,0.0,37.969
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,202.5,CALL,20.0,20.5,20.4,95,389,1.0,0.0,0.0,0.0,0.0,35.279
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,205.0,CALL,17.75,18.0,17.92,4038,187,0.946,0.003,-0.062,0.031,0.008,32.719
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,207.5,CALL,15.3,15.5,15.3,354,8,0.939,0.007,-0.073,0.036,0.015,30.57
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,210.0,CALL,12.9,13.1,13.0,10776,259,0.922,0.013,-0.084,0.044,0.021,28.5
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,212.5,CALL,10.55,10.75,10.7,2568,152,0.89,0.021,-0.105,0.058,0.026,26.878
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,215.0,CALL,8.35,8.5,8.4,19065,1008,0.834,0.03,-0.136,0.078,0.028,25.606
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,217.5,CALL,6.35,6.45,6.37,5143,1453,0.752,0.041,-0.17,0.099,0.028,24.526
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,220.0,CALL,4.55,4.65,4.57,62679,3723,0.641,0.05,-0.197,0.117,0.026,23.712
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,222.5,CALL,3.05,3.1,3.08,4613,7622,0.508,0.056,-0.205,0.125,0.021,22.992
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,225.0,CALL,1.93,1.95,1.93,25318,13952,0.378,0.051,-0.204,0.119,0.016,24.042
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,227.5,CALL,1.14,1.16,1.13,21365,5496,0.26,0.044,-0.17,0.101,0.011,23.815
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,230.0,CALL,0.64,0.66,0.65,26457,9915,0.166,0.033,-0.129,0.078,0.007,23.859
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,232.5,CALL,0.36,0.38,0.37,10953,3143,0.103,0.024,-0.092,0.056,0.004,24.367
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,235.0,CALL,0.21,0.22,0.22,24797,3603,0.064,0.016,-0.065,0.039,0.003,25.179
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,237.5,CALL,0.14,0.15,0.15,6684,557,0.043,0.011,-0.049,0.029,0.002,26.721
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,240.0,CALL,0.09,0.1,0.1,72358,3056,0.029,0.007,-0.036,0.021,0.001,28.001
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,242.5,CALL,0.07,0.08,0.07,5153,189,0.022,0.006,-0.03,0.016,0.001,29.994
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,245.0,CALL,0.05,0.06,0.05,40876,219,0.016,0.004,-0.023,0.012,0.001,31.531
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,247.5,CALL,0.04,0.05,0.04,2869,87,0.013,0.003,-0.02,0.01,0.001,33.466
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,250.0,CALL,0.03,0.04,0.03,23827,1078,0.01,0.002,-0.016,0.008,0.0,35.033
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,252.5,CALL,0.02,0.04,0.05,2074,0,0.008,0.002,-0.015,0.007,0.0,36.927
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,255.0,CALL,0.02,0.03,0.02,15238,212,0.006,0.002,-0.012,0.006,0.0,38.568
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,260.0,CALL,0.02,0.03,0.02,43400,173,0.006,0.001,-0.013,0.005,0.0,43.439
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,265.0,CALL,0.01,0.02,0.02,4110,92,0.004,0.001,-0.008,0.003,0.0,45.63
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,187.5,PUT,0.04,0.05,0.04,361,1038,-0.008,0.001,-0.021,0.007,0.0,51.677
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,190.0,PUT,0.04,0.05,0.04,9041,319,-0.009,0.002,-0.021,0.007,0.0,48.067
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,192.5,PUT,0.05,0.06,0.05,32,276,-0.011,0.002,-0.025,0.009,0.0,45.72
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,195.0,PUT,0.06,0.07,0.06,5641,2906,-0.013,0.003,-0.028,0.011,-0.001,43.083
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,197.5,PUT,0.07,0.08,0.07,642,64,-0.016,0.003,-0.031,0.013,-0.001,40.305
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,200.0,PUT,0.09,0.1,0.09,15386,2424,-0.021,0.004,-0.037,0.016,-0.001,37.969
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,202.5,PUT,0.11,0.12,0.12,2123,226,-0.027,0.006,-0.043,0.02,-0.001,35.279
AMZN,2025-08-08 12:19:39.438881,20250815,2025-08-15,205.0,PUT,0.14,0.15,0.15,9934,593,-0.035,0.008,-0.051,0.024,-0.002,32.719
